jsonFile,pythonClass,context,modelParameter,pythonParameter,parameterType,optional,isFileRef,isConditionalFile,inKwargTable
Compressor.json,MEETCompressor,Compressor,,modelCategory,Constant,False,False,False,True
Compressor.json,MEETCompressor,Compressor,,modelSubcategory,Constant,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Facility ID,facilityID,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Unit ID,unitID,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Compressor Type,compressorType,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Compressor Power,compressorkW,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Component Count,activityDistribution,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Average Loading,averageLoading,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Std Loading,stdLoading,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Driver Type,driverType,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Starter Event Emission Duration,startVentDurationSecs,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Blowdown Event Duration,blowdownVentDurationSecs,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Operating Fraction,operatingFraction,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,NOP Fraction of NOP/NOD,nopFraction,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Load Condition File,loadCondition,Sheet,True,True,False,True
Compressor.json,MEETCompressor,Compressor,Compressor Efficiency,compressorEfficiency,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Total Duration Lower Limit,lowerLimit,Sheet,False,False,False,True
Compressor.json,MEETCompressor,Compressor,Total Duration Upper Limit,upperLimit,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,,modelSubcategory,Constant,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,Blowdown Event Emission Volume,emissionVolume,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,Blowdown Event Duration,emissionDuration,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,,emissionDriverUnits,Constant,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,,statesActive,Constant,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,,emitterID,Constant,False,False,False,True
Compressor.json,EmpiricalFlowImmediateProduction,Blowdown Event,,secondaryID,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,Blowdown Vent Component Count,activityDistribution,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,Blowdown Vent pLeak,pLeak,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,Blowdown Vent MTTRMin,MTTRMinDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,Blowdown Vent MTTRMax,MTTRMaxDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,,modelSubcategory,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Blowdown Vent Leak,,statesActive,Constant,False,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,,modelSubcategory,Constant,False,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,Component Leak Survey Frequency,surveyFrequency,Sheet,False,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,Component Count,activityDistribution,Sheet,False,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,Component pLeak,pLeak,Sheet,False,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,LeakProduction,Compressor Component Leak,,statesActive,Constant,False,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,,modelSubcategory,Constant,False,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,,instanceFormat,Constant,False,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,,statesActive,Constant,False,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,Actuator Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,PneumaticEmitterProduction,Compressor Pneumatic Emissions,,valsForInstantiation,Constant,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Driver Type,modelSubcategory,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Compressor Power,driverSizekW,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Driver Type,driverType,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Average Loading,averageLoading,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Std Loading,stdLoading,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Combustion GC Name,combustionGCName,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Compressor Efficiency,compressorEfficiency,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Driver Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,,valsForInstantiation,Constant,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,,statesActive,Constant,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Engine Efficiency,engineEfficiency,Sheet,False,False,False,True
Compressor.json,MEETCombustionEmitter,Driver Exhaust,Exhaust Factors,exhaustFactors,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,,modelSubcategory,Constant,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,Driver Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,,valsForInstantiation,Constant,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,Crankcase Emissions Flag,cceeFlag,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,CCEE Ratio Distribution,crankcaseDistrib,Sheet,False,True,True,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,,emissionDriverUnits,Constant,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,,statesActive,Constant,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,,instanceFormat,Constant,False,False,False,True
Compressor.json,EmpiricalFlowFromMajorEquipment,Crankcase Emissions,,secondaryID,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,,modelSubcategory,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,Seal Vent(Large Emitter) Component Count,activityDistribution,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,Seal Vent(Large Emitter) pLeak,pLeak,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,Seal Vent(Large Emitter) MTTR Min,MTTRMinDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,Seal Vent(Large Emitter) MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,,statesActive,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,Seal Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Dry Seal Large Emitter,,valsForInstantiation,Constant,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),,modelSubcategory,Constant,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),,emitterID,Constant,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),,statesActive,Constant,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),Seal Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),,valsForInstantiation,Constant,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),,secondaryID,Constant,False,False,False,True
Compressor.json,EmpiricalFlowProduction,Compressor Dry Seal Vent (OP),,emissionDriverUnits,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,,modelSubcategory,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,Seal Vent(Large Emitter) Component Count,activityDistribution,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,Seal Vent(Large Emitter) pLeak,pLeak,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,Seal Vent(Large Emitter) MTTR Min,MTTRMinDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,Seal Vent(Large Emitter) MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,,statesActive,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,Seal Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Large Emitter,,valsForInstantiation,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),Seal Vent Component Count,activityDistribution,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),Seal Vent pLeak,pLeak,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),Seal Vent MTTR Min,MTTRMinDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),Seal Vent MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),,modelSubcategory,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),,statesActive,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),Seal Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),,valsForInstantiation,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOD),,overriddenBy,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),Seal Vent Component Count,activityDistribution,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),Seal Vent pLeak,pLeak,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),Seal Vent MTTR Min,MTTRMinDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),Seal Vent MTTR Max,MTTRMaxDays,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),Leak GC Name,gasComposition,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),,modelSubcategory,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),Factor Tag,factorTag,Sheet,True,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),,emitterModelFactorTag,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),,statesActive,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),Seal Type,instantiationVal,Sheet,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),,valsForInstantiation,Constant,False,False,False,True
Compressor.json,SpecificLeaksProduction,Compressor Rod Packing Vent (NOP),,overriddenBy,Constant,False,False,False,True
